trial,reached,attempts,days,best_score
983,True,364,40.444,186.9
984,True,670,74.444,180.0
985,True,253,28.111,181.2
986,True,537,59.667,185.2
987,True,1029,114.333,185.7
988,True,786,87.333,181.9
989,True,1108,123.111,180.9
990,True,570,63.333,180.4
991,True,347,38.556,181.8
992,True,471,52.333,191.1
993,True,535,59.444,181.1
994,True,539,59.889,185.6
995,True,243,27.0,184.4
996,True,336,37.333,180.4
997,True,1086,120.667,184.8
998,True,339,37.667,180.3
999,True,1270,141.111,181.1
1000,True,380,42.222,182.6
